,Longitude,Latitude,Speed,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,CELLHEX,NODEHEX,LACHEX,RAWCELLID,NRxRSRP,NRxRSRQ
184,-8.395176,51.930651,14,13,5G pro,-84,-12.0,-6.0,15.0,-65.0,21035,162,D,D,A81B,9CBA,11016973,-75.0,0.0
185,-8.395176,51.930651,14,13,5G pro,-80,-16.0,2.0,8.0,-63.0,18328,177,D,D,A81B,9CBA,11016973,-82.0,0.0
186,-8.395176,51.930651,14,13,5G pro,-80,-16.0,2.0,15.0,-61.0,15974,125,D,D,A81B,9CBA,11016973,-82.0,0.0
187,-8.395176,51.930651,14,13,5G pro,-83,-14.0,12.0,7.0,-59.0,22993,158,D,D,A81B,9CBA,11016973,-76.0,-1.0
188,-8.395176,51.930651,14,13,5G pro,-83,-14.0,12.0,12.0,-60.0,11680,147,D,D,A81B,9CBA,11016973,-76.0,-1.0
189,-8.395176,51.930651,14,13,5G pro,-83,-17.0,4.0,12.0,-60.0,12319,104,D,D,A81B,9CBA,11016973,-77.0,-1.0
190,-8.395176,51.930651,14,13,5G pro,-83,-17.0,4.0,12.0,-60.0,16216,128,D,D,A81B,9CBA,11016973,-77.0,-1.0
191,-8.395176,51.930651,14,13,5G pro,-83,-12.0,-6.0,12.0,-60.0,21939,139,D,D,A81B,9CBA,11016973,-77.0,-1.0
192,-8.395176,51.930651,14,13,5G pro,-83,-12.0,-6.0,12.0,-60.0,15684,116,D,D,A81B,9CBA,11016973,-77.0,-1.0
193,-8.395176,51.930651,14,13,5G pro,-84,-16.0,-7.0,12.0,-60.0,1,1,D,D,A81B,9CBA,11016973,-76.0,0.0
194,-8.395176,51.930651,14,13,5G pro,-84,-16.0,-7.0,12.0,-60.0,1,1,D,D,A81B,9CBA,11016973,-76.0,0.0
195,-8.395176,51.930651,14,13,5G pro,-84,-16.0,-7.0,12.0,-60.0,22484,343,D,D,A81B,9CBA,11016973,-76.0,0.0
196,-8.395176,51.930651,14,13,5G pro,-84,-14.0,-6.0,12.0,-60.0,33741,190,D,D,A81B,9CBA,11016973,-76.0,0.0
197,-8.395176,51.930651,14,13,5G pro,-84,-14.0,-6.0,12.0,-60.0,23502,163,D,D,A81B,9CBA,11016973,-76.0,0.0
198,-8.395176,51.930651,14,13,5G pro,-83,-15.0,5.0,12.0,-60.0,13778,157,D,D,A81B,9CBA,11016973,-76.0,0.0
199,-8.395176,51.930651,14,13,5G pro,-83,-15.0,5.0,12.0,-60.0,13186,134,D,D,A81B,9CBA,11016973,-76.0,0.0
200,-8.395176,51.930651,14,13,5G pro,-84,-16.0,-5.0,12.0,-60.0,7097,101,D,D,A81B,9CBA,11016973,-77.0,0.0
201,-8.395176,51.930651,14,13,5G pro,-84,-16.0,-5.0,12.0,-60.0,5650,81,D,D,A81B,9CBA,11016973,-77.0,0.0
202,-8.395176,51.930651,14,13,5G pro,-84,-18.0,0.0,12.0,-60.0,8318,112,D,D,A81B,9CBA,11016973,-77.0,0.0
203,-8.395176,51.930651,14,13,5G pro,-84,-18.0,0.0,12.0,-60.0,14116,159,D,D,A81B,9CBA,11016973,-77.0,0.0
204,-8.395176,51.930651,14,13,5G pro,-84,-13.0,5.0,12.0,-60.0,16340,180,D,D,A81B,9CBA,11016973,-77.0,0.0
205,-8.395176,51.930651,14,13,5G pro,-84,-12.0,-7.0,12.0,-60.0,0,1,D,D,A81B,9CBA,11016973,-77.0,0.0
206,-8.395176,51.930651,14,13,5G pro,-84,-12.0,-7.0,12.0,-60.0,0,1,D,D,A81B,9CBA,11016973,-77.0,0.0
207,-8.395176,51.930651,14,13,5G pro,-84,-12.0,-7.0,12.0,-60.0,5136,110,D,D,A81B,9CBA,11016973,-77.0,0.0
208,-8.395176,51.930651,14,13,5G pro,-84,-14.0,-2.0,12.0,-60.0,24389,220,D,D,A81B,9CBA,11016973,-77.0,0.0
209,-8.395176,51.930651,14,13,5G pro,-84,-14.0,-2.0,12.0,-60.0,24057,209,D,D,A81B,9CBA,11016973,-77.0,0.0
210,-8.395176,51.930651,14,13,5G pro,-83,-10.0,5.0,12.0,-60.0,23866,152,D,D,A81B,9CBA,11016973,-76.0,0.0
211,-8.395176,51.930651,14,13,5G pro,-83,-10.0,5.0,12.0,-60.0,18754,191,D,D,A81B,9CBA,11016973,-76.0,0.0
212,-8.395176,51.930651,14,13,5G pro,-85,-12.0,3.0,12.0,-60.0,10727,135,D,D,A81B,9CBA,11016973,-77.0,0.0
213,-8.395176,51.930651,14,13,5G pro,-85,-12.0,3.0,12.0,-60.0,9072,101,D,D,A81B,9CBA,11016973,-77.0,0.0
214,-8.395176,51.930651,14,13,5G pro,-82,-17.0,9.0,12.0,-60.0,12259,146,D,D,A81B,9CBA,11016973,-76.0,0.0
215,-8.395176,51.930651,14,13,5G pro,-82,-17.0,9.0,12.0,-60.0,7399,102,D,D,A81B,9CBA,11016973,-76.0,0.0
216,-8.395176,51.930651,14,13,5G pro,-81,-12.0,9.0,12.0,-60.0,12735,110,D,D,A81B,9CBA,11016973,-77.0,0.0
217,-8.395176,51.930651,14,13,5G pro,-79,-10.0,19.0,12.0,-60.0,2570,21,D,D,A81B,9CBA,11016973,-76.0,0.0
218,-8.395176,51.930651,14,13,5G pro,-79,-10.0,19.0,15.0,-62.0,2570,21,D,D,A81B,9CBA,11016973,-76.0,0.0
219,-8.395176,51.930651,14,13,5G pro,-79,-10.0,19.0,15.0,-62.0,2,3,D,D,A81B,9CBA,11016973,-76.0,0.0
220,-8.395176,51.930651,14,13,5G pro,-80,-10.0,20.0,11.0,-65.0,15739,347,D,D,A81B,9CBA,11016973,-82.0,-1.0
221,-8.395176,51.930651,14,13,5G pro,-80,-10.0,20.0,12.0,-61.0,27780,207,D,D,A81B,9CBA,11016973,-82.0,-1.0
222,-8.395176,51.930651,14,13,5G pro,-80,-12.0,0.0,12.0,-65.0,22252,187,D,D,A81B,9CBA,11016973,-78.0,-1.0
223,-8.395176,51.930651,14,13,5G pro,-80,-12.0,0.0,15.0,-63.0,12328,134,D,D,A81B,9CBA,11016973,-78.0,-1.0
224,-8.395176,51.930651,14,13,5G pro,-83,-9.0,21.0,14.0,-65.0,13078,121,D,D,A81B,9CBA,11016973,-83.0,-3.0
225,-8.395176,51.930651,14,13,5G pro,-83,-9.0,21.0,13.0,-63.0,20631,135,D,D,A81B,9CBA,11016973,-83.0,-3.0
226,-8.395176,51.930651,14,13,5G pro,-80,-9.0,5.0,15.0,-67.0,17670,168,D,D,A81B,9CBA,11016973,-82.0,-14.0
227,-8.395176,51.930651,14,13,5G pro,-80,-9.0,5.0,14.0,-65.0,12313,127,D,D,A81B,9CBA,11016973,-82.0,-14.0
228,-8.395176,51.930651,14,13,5G pro,-80,-12.0,21.0,15.0,-67.0,3608,60,D,D,A81B,9CBA,11016973,-83.0,-4.0
229,-8.395176,51.930651,14,13,5G pro,-80,-12.0,21.0,15.0,-67.0,6976,69,D,D,A81B,9CBA,11016973,-83.0,-4.0
230,-8.395176,51.930651,14,13,5G pro,-78,-9.0,19.0,14.0,-63.0,3195,38,D,D,A81B,9CBA,11016973,-83.0,-4.0
231,-8.395176,51.930651,14,13,5G pro,-78,-9.0,19.0,14.0,-63.0,2,3,D,D,A81B,9CBA,11016973,-83.0,-4.0
232,-8.395176,51.930651,14,13,5G pro,-78,-9.0,19.0,14.0,-63.0,2,3,D,D,A81B,9CBA,11016973,-83.0,-4.0
233,-8.395176,51.930651,14,13,5G pro,-88,-16.0,12.0,14.0,-63.0,12788,246,D,D,A81B,9CBA,11016973,-80.0,-1.0
234,-8.395176,51.930651,14,13,5G pro,-88,-16.0,12.0,15.0,-57.0,10123,94,D,D,A81B,9CBA,11016973,-80.0,-1.0
235,-8.395176,51.930651,14,13,5G pro,-81,-11.0,19.0,11.0,-62.0,10698,93,D,D,A81B,9CBA,11016973,-76.0,-3.0
236,-8.395176,51.930651,14,13,5G pro,-81,-11.0,19.0,12.0,-67.0,12407,147,D,D,A81B,9CBA,11016973,-76.0,-3.0
237,-8.395176,51.930651,14,13,5G pro,-80,-10.0,3.0,8.0,-64.0,4081,46,D,D,A81B,9CBA,11016973,-80.0,-2.0
238,-8.395176,51.930651,14,13,5G pro,-80,-10.0,3.0,8.0,-64.0,7545,104,D,D,A81B,9CBA,11016973,-80.0,-2.0
239,-8.395176,51.930651,14,13,5G pro,-89,-15.0,20.0,15.0,-74.0,5346,76,D,D,A81B,9CBA,11016973,-90.0,-4.0
240,-8.395176,51.930651,14,13,5G pro,-89,-15.0,20.0,12.0,-72.0,4513,59,D,D,A81B,9CBA,11016973,-90.0,-4.0
241,-8.395176,51.930651,14,13,5G pro,-91,-11.0,15.0,12.0,-72.0,11024,102,D,D,A81B,9CBA,11016973,-89.0,-4.0
242,-8.395176,51.930651,14,13,5G pro,-91,-11.0,15.0,15.0,-74.0,16208,140,D,D,A81B,9CBA,11016973,-89.0,-4.0
243,-8.395176,51.930651,14,13,5G pro,-94,-10.0,13.0,15.0,-74.0,9040,77,D,D,A81B,9CBA,11016973,-89.0,-2.0
244,-8.395176,51.930651,14,13,5G pro,-94,-10.0,13.0,15.0,-74.0,1,1,D,D,A81B,9CBA,11016973,-89.0,-2.0
245,-8.395176,51.930651,14,13,5G pro,-94,-10.0,13.0,15.0,-74.0,1,1,D,D,A81B,9CBA,11016973,-89.0,-2.0
246,-8.395176,51.930651,14,13,5G pro,-92,-12.0,17.0,15.0,-74.0,5639,151,D,D,A81B,9CBA,11016973,-93.0,-7.0
247,-8.395176,51.930651,14,13,5G pro,-92,-12.0,17.0,15.0,-74.0,7413,158,D,D,A81B,9CBA,11016973,-93.0,-7.0
248,-8.395176,51.930651,14,13,5G pro,-92,-12.0,-3.0,15.0,-76.0,10881,98,D,D,A81B,9CBA,11016973,-91.0,-6.0
249,-8.395176,51.930651,14,13,5G pro,-92,-12.0,-3.0,15.0,-76.0,9227,88,D,D,A81B,9CBA,11016973,-91.0,-6.0
250,-8.395176,51.930651,14,13,5G pro,-89,-13.0,14.0,14.0,-74.0,8687,104,D,D,A81B,9CBA,11016973,-91.0,-9.0
251,-8.395176,51.930651,14,13,5G pro,-89,-13.0,14.0,15.0,,4279,59,D,D,A81B,9CBA,11016973,-91.0,-9.0
252,-8.396185000000001,51.931335,44,13,5G pro,-89,-13.0,14.0,15.0,,4279,59,D,D,A81B,9CBA,11016973,-91.0,-9.0
253,-8.396185000000001,51.931335,44,13,5G pro,-91,-12.0,16.0,15.0,-79.0,7876,82,D,D,A81B,9CBA,11016973,-94.0,-18.0
254,-8.396185000000001,51.931335,44,13,5G pro,-91,-12.0,16.0,15.0,-79.0,9970,92,D,D,A81B,9CBA,11016973,-94.0,-18.0
255,-8.396185000000001,51.931335,44,13,5G pro,-94,-16.0,1.0,15.0,-79.0,5814,70,D,D,A81B,9CBA,11016973,-97.0,-9.0
256,-8.396185000000001,51.931335,44,13,5G pro,-94,-16.0,1.0,14.0,-81.0,12358,106,D,D,A81B,9CBA,11016973,-97.0,-9.0
257,-8.396185000000001,51.931335,44,13,5G pro,-95,-12.0,16.0,14.0,-81.0,5335,77,D,D,A81B,9CBA,11016973,-94.0,-4.0
258,-8.396185000000001,51.931335,44,13,5G pro,-95,-12.0,16.0,10.0,-77.0,0,1,D,D,A81B,9CBA,11016973,-94.0,-4.0
259,-8.396185000000001,51.931335,44,13,5G pro,-95,-12.0,16.0,10.0,-77.0,0,1,D,D,A81B,9CBA,11016973,-94.0,-4.0
260,-8.396185000000001,51.931335,44,13,5G pro,-92,-9.0,13.0,10.0,-77.0,4386,81,D,D,A81B,9CBA,11016973,-95.0,-4.0
261,-8.396185000000001,51.931335,44,13,5G pro,-92,-9.0,13.0,10.0,-77.0,12162,217,D,D,A81B,9CBA,11016973,-95.0,-4.0
262,-8.396185000000001,51.931335,44,13,5G pro,-92,-10.0,19.0,10.0,-77.0,10376,128,D,D,A81B,9CBA,11016973,-94.0,-5.0
263,-8.396185000000001,51.931335,44,13,5G pro,-92,-10.0,19.0,15.0,-75.0,7430,76,D,D,A81B,9CBA,11016973,-94.0,-5.0
264,-8.3977,51.931343,29,13,5G pro,-92,-10.0,19.0,15.0,-75.0,7430,76,D,D,A81B,9CBA,11016973,-94.0,-5.0
265,-8.3977,51.931343,29,13,5G pro,-92,-9.0,4.0,14.0,-77.0,10700,104,D,D,A81B,9CBA,11016973,-94.0,-4.0
266,-8.3977,51.931343,29,13,5G pro,-92,-9.0,4.0,15.0,-74.0,11233,110,D,D,A81B,9CBA,11016973,-94.0,-4.0
267,-8.3977,51.931343,29,13,5G pro,-92,-13.0,15.0,15.0,-74.0,9402,129,D,D,A81B,9CBA,11016973,-92.0,-2.0
268,-8.3977,51.931343,29,13,5G pro,-92,-13.0,15.0,14.0,,10006,102,D,D,A81B,9CBA,11016973,-92.0,-2.0
269,-8.3977,51.931343,29,13,5G pro,-89,-9.0,11.0,14.0,-79.0,12438,113,D,D,A81B,9CBA,11016973,-94.0,-3.0
270,-8.3977,51.931343,29,13,5G pro,-89,-9.0,11.0,14.0,-76.0,7050,86,D,D,A81B,9CBA,11016973,-94.0,-3.0
271,-8.3977,51.931343,29,13,5G pro,-87,-9.0,17.0,11.0,-70.0,1518,15,D,D,A81B,9CBA,11016973,-92.0,-5.0
272,-8.3977,51.931343,29,13,5G pro,-87,-9.0,17.0,15.0,-73.0,1518,15,D,D,A81B,9CBA,11016973,-92.0,-5.0
273,-8.3977,51.931343,29,13,5G pro,-87,-9.0,9.0,15.0,-73.0,1712,35,D,D,A81B,9CBA,11016973,-89.0,-3.0
274,-8.3977,51.931343,29,13,5G pro,-87,-9.0,9.0,10.0,,10460,217,D,D,A81B,9CBA,11016973,-89.0,-3.0
275,-8.3977,51.931343,29,13,5G pro,-84,-14.0,25.0,8.0,-72.0,10294,105,D,D,A81B,9CBA,11016973,-87.0,-3.0
276,-8.3977,51.931343,29,13,5G pro,-84,-14.0,25.0,8.0,-72.0,6999,64,D,D,A81B,9CBA,11016973,-87.0,-3.0
277,-8.3977,51.931343,29,13,5G pro,-81,-9.0,23.0,8.0,-72.0,10228,97,D,D,A81B,9CBA,11016973,-88.0,-5.0
278,-8.3977,51.931343,29,13,5G pro,-81,-9.0,23.0,14.0,-69.0,14046,116,D,D,A81B,9CBA,11016973,-88.0,-5.0
279,-8.3977,51.931343,29,13,5G pro,-85,-11.0,23.0,14.0,-69.0,15400,114,D,D,A81B,9CBA,11016973,-86.0,-6.0
280,-8.3977,51.931343,29,13,5G pro,-85,-11.0,23.0,14.0,-71.0,20328,185,D,D,A81B,9CBA,11016973,-86.0,-6.0
281,-8.39781,51.930359,51,13,5G pro,-85,-11.0,23.0,14.0,-71.0,20328,185,D,D,A81B,9CBA,11016973,-86.0,-6.0
282,-8.39781,51.930359,51,13,5G pro,-79,-10.0,17.0,14.0,-71.0,10709,113,D,D,A81B,9CBA,11016973,-87.0,-9.0
283,-8.39781,51.930359,51,13,5G pro,-79,-10.0,17.0,14.0,-71.0,16587,119,D,D,A81B,9CBA,11016973,-87.0,-9.0
284,-8.39781,51.930359,51,13,5G pro,-72,-11.0,16.0,15.0,-69.0,14949,177,D,D,A81B,9CBA,11016973,-86.0,-11.0
285,-8.39781,51.930359,51,13,5G pro,-72,-11.0,16.0,11.0,-64.0,14949,177,D,D,A81B,9CBA,11016973,-86.0,-11.0
286,-8.39781,51.930359,51,13,5G pro,-72,-11.0,16.0,11.0,-64.0,2230,29,D,D,A81B,9CBA,11016973,-86.0,-11.0
287,-8.39781,51.930359,51,13,5G pro,-84,-10.0,10.0,14.0,-68.0,2,2,D,D,A81B,9CBA,11016973,-85.0,-10.0
288,-8.39781,51.930359,51,13,5G pro,-84,-10.0,10.0,14.0,-68.0,2,2,D,D,A81B,9CBA,11016973,-85.0,-10.0
289,-8.39781,51.930359,51,13,5G pro,-84,-10.0,10.0,15.0,-77.0,11163,201,D,D,A81B,9CBA,11016973,-85.0,-10.0
290,-8.397111,51.929553000000006,53,13,5G pro,-84,-10.0,10.0,15.0,-77.0,11163,201,D,D,A81B,9CBA,11016973,-85.0,-10.0
291,-8.397111,51.929553000000006,53,13,5G pro,-85,-14.0,12.0,15.0,-77.0,12270,77,D,D,A81B,9CBA,11016973,-95.0,-16.0
292,-8.397111,51.929553000000006,53,13,5G pro,-85,-14.0,12.0,15.0,-75.0,13901,86,D,D,A81B,9CBA,11016973,-95.0,-16.0
293,-8.397111,51.929553000000006,53,13,5G pro,-93,-12.0,20.0,15.0,-75.0,7587,102,D,D,A81B,9CBA,11016973,-92.0,-16.0
294,-8.397111,51.929553000000006,53,13,5G pro,-93,-12.0,20.0,15.0,-75.0,10332,67,D,D,A81B,9CBA,11016973,-92.0,-16.0
295,-8.397111,51.929553000000006,53,13,5G pro,-85,-12.0,4.0,12.0,-72.0,11643,116,D,D,A81B,9CBA,11016973,-90.0,-16.0
296,-8.397111,51.929553000000006,53,13,5G pro,-85,-12.0,4.0,12.0,-72.0,9089,78,D,D,A81B,9CBA,11016973,-90.0,-16.0
297,-8.397111,51.929553000000006,53,13,5G pro,-83,-10.0,15.0,14.0,-68.0,9538,91,D,D,A81B,9CBA,11016973,-86.0,-3.0
298,-8.396142,51.928740000000005,48,13,5G pro,-83,-10.0,15.0,12.0,-65.0,9538,91,D,D,A81B,9CBA,11016973,-86.0,-3.0
299,-8.396142,51.928740000000005,48,13,5G pro,-83,-10.0,15.0,12.0,-65.0,10334,107,D,D,A81B,9CBA,11016973,-86.0,-3.0
300,-8.396142,51.928740000000005,48,13,5G pro,-83,-11.0,1.0,14.0,-68.0,11828,90,D,D,A81B,9CBA,11016973,-81.0,-5.0
301,-8.396142,51.928740000000005,48,13,5G pro,-83,-11.0,1.0,14.0,-68.0,12347,128,D,D,A81B,9CBA,11016973,-81.0,-5.0
302,-8.396142,51.928740000000005,48,13,5G pro,-91,-11.0,2.0,13.0,-78.0,0,0,D,D,A81B,9CBA,11016973,-94.0,-6.0
303,-8.396142,51.928740000000005,48,13,5G pro,-91,-11.0,2.0,13.0,-78.0,0,0,D,D,A81B,9CBA,11016973,-94.0,-6.0
304,-8.396142,51.928740000000005,48,13,5G pro,-91,-11.0,2.0,13.0,-78.0,2477,58,D,D,A81B,9CBA,11016973,-94.0,-6.0
305,-8.396142,51.928740000000005,48,13,5G pro,-95,-12.0,12.0,13.0,-78.0,13445,192,D,D,A81B,9CBA,11016973,-93.0,-7.0
306,-8.396142,51.928740000000005,48,13,5G pro,-95,-12.0,12.0,13.0,-78.0,11119,95,D,D,A81B,9CBA,11016973,-93.0,-7.0
307,-8.396142,51.928740000000005,48,13,5G pro,-93,-12.0,15.0,13.0,-78.0,11822,71,D,D,A81B,9CBA,11016973,-94.0,-13.0
308,-8.396142,51.928740000000005,48,13,5G pro,-93,-12.0,15.0,13.0,-78.0,10931,126,D,D,A81B,9CBA,11016973,-94.0,-13.0
309,-8.396142,51.928740000000005,48,13,5G pro,-90,-12.0,7.0,14.0,,9314,85,D,D,A81B,9CBA,11016973,-93.0,-15.0
310,-8.396142,51.928740000000005,48,13,5G pro,-90,-12.0,7.0,13.0,,8554,94,D,D,A81B,9CBA,11016973,-93.0,-15.0
311,-8.396142,51.928740000000005,48,13,5G pro,-90,-15.0,-2.0,13.0,,10693,86,D,D,A81B,9CBA,11016973,-93.0,-18.0
312,-8.396142,51.928740000000005,48,13,5G pro,-90,-15.0,-2.0,12.0,,11375,81,D,D,A81B,9CBA,11016973,-93.0,-18.0
313,-8.396142,51.928740000000005,48,13,5G pro,-91,-16.0,-1.0,12.0,-80.0,7553,84,D,D,A81B,9CBA,11016973,-93.0,-19.0
314,-8.396142,51.928740000000005,48,13,5G pro,-90,-14.0,-2.0,13.0,-78.0,2557,22,D,D,A81B,9CBA,11016973,-93.0,-16.0
315,-8.396142,51.928740000000005,48,13,5G pro,-90,-14.0,-2.0,13.0,-78.0,2,3,D,D,A81B,9CBA,11016973,-93.0,-16.0
316,-8.396142,51.928740000000005,48,13,5G pro,-90,-14.0,-2.0,13.0,-78.0,2,3,D,D,A81B,9CBA,11016973,-93.0,-16.0
317,-8.396142,51.928740000000005,48,13,5G pro,-91,-11.0,13.0,13.0,-78.0,12699,218,D,D,A81B,9CBA,11016973,-93.0,-14.0
318,-8.396142,51.928740000000005,48,13,5G pro,-91,-11.0,13.0,13.0,-78.0,9864,103,D,D,A81B,9CBA,11016973,-93.0,-14.0
319,-8.396142,51.928740000000005,48,13,5G pro,-91,-10.0,5.0,13.0,-80.0,9361,94,D,D,A81B,9CBA,11016973,-94.0,-13.0
320,-8.396142,51.928740000000005,48,13,5G pro,-91,-10.0,5.0,12.0,-78.0,5078,67,D,D,A81B,9CBA,11016973,-94.0,-13.0
321,-8.396142,51.928740000000005,48,13,5G pro,-92,-11.0,2.0,11.0,-79.0,8801,79,D,D,A81B,9CBA,11016973,-94.0,-13.0
322,-8.396142,51.928740000000005,48,13,5G pro,-92,-11.0,2.0,11.0,-79.0,8728,92,D,D,A81B,9CBA,11016973,-94.0,-13.0
323,-8.396142,51.928740000000005,48,13,5G pro,-92,-14.0,5.0,11.0,-79.0,8551,79,D,D,A81B,9CBA,11016973,-94.0,-12.0
324,-8.396142,51.928740000000005,48,13,5G pro,-92,-14.0,5.0,15.0,,7880,100,D,D,A81B,9CBA,11016973,-94.0,-12.0
325,-8.396142,51.928740000000005,48,13,5G pro,-92,-14.0,0.0,15.0,,9755,63,D,D,A81B,9CBA,11016973,-94.0,-14.0
326,-8.396142,51.928740000000005,48,13,5G pro,-92,-14.0,0.0,15.0,,13392,89,D,D,A81B,9CBA,11016973,-94.0,-14.0
327,-8.396142,51.928740000000005,48,13,5G pro,-92,-11.0,-1.0,15.0,,8317,69,D,D,A81B,9CBA,11016973,-94.0,-13.0
328,-8.396142,51.928740000000005,48,13,5G pro,-92,-11.0,-1.0,15.0,,1,2,D,D,A81B,9CBA,11016973,-94.0,-13.0
329,-8.396142,51.928740000000005,48,13,5G pro,-92,-11.0,-1.0,15.0,,1,2,D,D,A81B,9CBA,11016973,-94.0,-13.0
330,-8.396142,51.928740000000005,48,13,5G pro,-93,-15.0,13.0,15.0,,9796,190,D,D,A81B,9CBA,11016973,-94.0,-13.0
331,-8.396142,51.928740000000005,48,13,5G pro,-93,-15.0,13.0,15.0,,11880,112,D,D,A81B,9CBA,11016973,-94.0,-13.0
332,-8.396142,51.928740000000005,48,13,5G pro,-92,-11.0,-1.0,15.0,,14570,113,D,D,A81B,9CBA,11016973,-94.0,-14.0
333,-8.396142,51.928740000000005,48,13,5G pro,-92,-11.0,-1.0,15.0,,12638,85,D,D,A81B,9CBA,11016973,-94.0,-14.0
334,-8.396142,51.928740000000005,48,13,5G pro,-92,-14.0,11.0,15.0,,15735,90,D,D,A81B,9CBA,11016973,-94.0,-14.0
335,-8.396142,51.928740000000005,48,13,5G pro,-92,-14.0,11.0,15.0,,10948,90,D,D,A81B,9CBA,11016973,-94.0,-14.0
336,-8.396142,51.928740000000005,48,13,5G pro,-92,-13.0,-9.0,13.0,-77.0,5331,76,D,D,A81B,9CBA,11016973,-94.0,-13.0
337,-8.396142,51.928740000000005,48,13,5G pro,-92,-13.0,-9.0,13.0,-77.0,7438,64,D,D,A81B,9CBA,11016973,-94.0,-13.0
338,-8.396142,51.928740000000005,48,13,5G pro,-88,-12.0,7.0,13.0,-77.0,12412,80,D,D,A81B,9CBA,11016973,-93.0,-7.0
339,-8.396142,51.928740000000005,48,13,5G pro,-88,-12.0,7.0,15.0,,8430,101,D,D,A81B,9CBA,11016973,-93.0,-7.0
340,-8.396142,51.928740000000005,48,13,5G pro,-80,-13.0,5.0,15.0,-70.0,5459,75,D,D,A81B,9CBA,11016973,-87.0,-9.0
341,-8.396142,51.928740000000005,48,13,5G pro,-80,-13.0,5.0,14.0,-73.0,0,1,D,D,A81B,9CBA,11016973,-87.0,-9.0
342,-8.396142,51.928740000000005,48,13,5G pro,-80,-13.0,5.0,12.0,-76.0,0,1,D,D,A81B,9CBA,11016973,-87.0,-9.0
343,-8.396142,51.928740000000005,48,13,5G pro,-92,-13.0,-4.0,12.0,-76.0,3977,60,D,D,A81B,9CBA,11016973,-92.0,-13.0
344,-8.396142,51.928740000000005,48,13,5G pro,-92,-13.0,-4.0,15.0,-73.0,10799,165,D,D,A81B,9CBA,11016973,-92.0,-13.0
345,-8.396142,51.928740000000005,48,13,5G pro,-85,-13.0,-2.0,12.0,,12008,83,D,D,A81B,9CBA,11016973,-87.0,-7.0
346,-8.396142,51.928740000000005,48,13,5G pro,-85,-13.0,-2.0,10.0,-66.0,8688,100,D,D,A81B,9CBA,11016973,-87.0,-7.0
347,-8.396142,51.928740000000005,48,13,5G pro,-86,-14.0,4.0,14.0,-71.0,9990,91,D,D,A81B,9CBA,11016973,-84.0,-6.0
348,-8.396142,51.928740000000005,48,13,5G pro,-86,-14.0,4.0,10.0,-67.0,9159,98,D,D,A81B,9CBA,11016973,-84.0,-6.0
349,-8.396142,51.928740000000005,48,13,5G pro,-83,-17.0,0.0,10.0,-67.0,6352,68,D,D,A81B,9CBA,11016973,-82.0,-5.0
350,-8.396142,51.928740000000005,48,13,5G pro,-83,-17.0,0.0,10.0,-67.0,8318,76,D,D,A81B,9CBA,11016973,-82.0,-5.0
351,-8.395905,51.927844,26,13,5G pro,-83,-17.0,0.0,14.0,-72.0,8318,76,D,D,A81B,9CBA,11016973,-82.0,-5.0
352,-8.395905,51.927844,26,13,5G pro,-78,-9.0,0.0,14.0,-72.0,10631,64,D,D,A81B,9CBA,11016973,-83.0,-12.0
353,-8.395905,51.927844,26,13,5G pro,-78,-9.0,0.0,12.0,-63.0,15853,104,D,D,A81B,9CBA,11016973,-83.0,-12.0
354,-8.395905,51.927844,26,13,5G pro,-86,-10.0,11.0,15.0,-70.0,2466,23,D,D,A81B,9CBA,11016973,-82.0,-5.0
355,-8.395905,51.927844,26,13,5G pro,-86,-10.0,11.0,14.0,-75.0,2466,23,D,D,A81B,9CBA,11016973,-82.0,-5.0
356,-8.395905,51.927844,26,13,5G pro,-86,-10.0,10.0,14.0,-75.0,2385,60,D,D,A81B,9CBA,11016973,-88.0,-4.0
357,-8.395905,51.927844,26,13,5G pro,-86,-10.0,10.0,15.0,-72.0,23202,216,D,D,A81B,9CBA,11016973,-88.0,-4.0
358,-8.395905,51.927844,26,13,5G pro,-90,-11.0,-1.0,13.0,-76.0,25636,149,D,D,A81B,9CBA,11016973,-90.0,-7.0
359,-8.395905,51.927844,26,13,5G pro,-90,-11.0,-1.0,13.0,-76.0,23829,156,D,D,A81B,9CBA,11016973,-90.0,-7.0
360,-8.397219,51.927395,45,13,5G pro,-90,-11.0,-1.0,15.0,-73.0,23829,156,D,D,A81B,9CBA,11016973,-90.0,-7.0
361,-8.397219,51.927395,45,13,5G pro,-88,-14.0,9.0,15.0,-73.0,18352,130,D,D,A81B,9CBA,11016973,-88.0,-12.0
362,-8.397219,51.927395,45,13,5G pro,-88,-14.0,9.0,14.0,-75.0,10836,106,D,D,A81B,9CBA,11016973,-88.0,-12.0
363,-8.397219,51.927395,45,13,5G pro,-87,-11.0,8.0,14.0,-75.0,12308,117,D,D,A81B,9CBA,11016973,-91.0,-11.0
364,-8.397219,51.927395,45,13,5G pro,-87,-11.0,8.0,14.0,-78.0,10906,107,D,D,A81B,9CBA,11016973,-91.0,-11.0
365,-8.397219,51.927395,45,13,5G pro,-93,-12.0,-7.0,13.0,,10580,123,D,D,A81B,9CBA,11016973,-93.0,-7.0
366,-8.397219,51.927395,45,13,5G pro,-93,-12.0,-7.0,14.0,-79.0,12958,116,D,D,A81B,9CBA,11016973,-93.0,-7.0
